SYEAR,ERTAB,LF_STAT,NOC_5,_COUNT_
2020,5950,Employed,72101,0
2020,5950,Employed,72102,1250
2020,5950,Employed,72103,250
2020,5950,Employed,72104,750
2020,5950,Employed,72105,0
2020,5950,Employed,72106,8750
2020,5950,Employed,72200,4250
2020,5950,Employed,72201,6500
2020,5950,Employed,72202,0
2020,5950,Employed,72203,750
2020,5950,Employed,72204,0
2020,5950,Employed,72205,1250
2020,5950,Employed,72300,5750
2020,5950,Employed,72301,250
2020,5950,Employed,72302,0
2020,5950,Employed,72310,9000
2020,5950,Employed,72311,500
2020,5950,Employed,72320,0
2020,5950,Employed,72321,500
2020,5950,Employed,72400,14750
2020,5950,Employed,72401,12000
2020,5950,Employed,72402,1500
2020,5950,Employed,72403,500
2020,5950,Employed,72404,0
2020,5950,Employed,72405,0
2020,5950,Employed,72406,0
2020,5950,Employed,72410,7750
2020,5950,Employed,72411,2000
2020,5950,Employed,72420,1750
2020,5950,Employed,72421,250
2020,5950,Employed,72422,0
2020,5950,Employed,72423,250
2020,5950,Employed,72429,1000
2020,5950,Employed,72500,1000
2020,5950,Employed,72501,0
2020,5950,Employed,72600,3500
2020,5950,Employed,72601,1500
2020,5950,Employed,72602,0
2020,5950,Employed,72603,0
2020,5950,Employed,72604,0
2020,5950,Employed,72999,2250
2020,5950,Employed,73100,0
2020,5950,Employed,73101,500
2020,5950,Employed,73102,250
2020,5950,Employed,73110,500
2020,5950,Employed,73111,0
2020,5950,Employed,73112,4500
2020,5950,Employed,73113,1000
2020,5950,Employed,73200,2750
2020,5950,Employed,73201,3500
2020,5950,Employed,73202,0
2020,5950,Employed,73209,500
2020,5950,Employed,73300,32250
2020,5950,Employed,73301,2000
2020,5950,Employed,73310,1000
2020,5950,Employed,73311,2500
2020,5950,Employed,73400,7500
2020,5950,Employed,73401,0
2020,5950,Employed,73402,1250
2020,5950,Employed,74100,750
2020,5950,Employed,74101,3250
2020,5950,Employed,74102,0
2020,5950,Employed,74200,4250
2020,5950,Employed,74201,0
2020,5950,Employed,74202,0
2020,5950,Employed,74203,4000
2020,5950,Employed,74204,750
2020,5950,Employed,74205,3250
2020,5950,Employed,75100,0
2020,5950,Employed,75101,9000
2020,5950,Employed,75110,6500
2020,5950,Employed,75119,500
2020,5950,Employed,75200,1500
2020,5950,Employed,75201,4500
2020,5950,Employed,75210,0
2020,5950,Employed,75211,0
2020,5950,Employed,75212,2000
2020,5950,Employed,80010,2000
2020,5950,Employed,80020,6500
2020,5950,Employed,80021,0
2020,5950,Employed,80022,0
2020,5950,Employed,82010,4750
2020,5950,Employed,82020,3250
2020,5950,Employed,82021,1250
2020,5950,Employed,82030,0
2020,5950,Employed,82031,1750
2020,5950,Employed,83100,4250
2020,5950,Employed,83101,500
2020,5950,Employed,83110,6000
2020,5950,Employed,83120,0
2020,5950,Employed,83121,250
2020,5950,Employed,84100,500
2020,5950,Employed,84101,0
2020,5950,Employed,84110,3750
2020,5950,Employed,84111,0
2020,5950,Employed,84120,0
2020,5950,Employed,84121,0
2020,5950,Employed,85100,1250
2020,5950,Employed,85101,500
2020,5950,Employed,85102,500
2020,5950,Employed,85103,0
2020,5950,Employed,85104,0
2020,5950,Employed,85110,500
2020,5950,Employed,85111,0
2020,5950,Employed,85120,1250
2020,5950,Employed,85121,4000
2020,5950,Employed,90010,4250
2020,5950,Employed,90011,1250
2020,5950,Employed,92010,500
2020,5950,Employed,92011,4500
2020,5950,Employed,92012,2500
2020,5950,Employed,92013,0
2020,5950,Employed,92014,7500
2020,5950,Employed,92015,0
2020,5950,Employed,92020,250
2020,5950,Employed,92021,0
2020,5950,Employed,92022,500
2020,5950,Employed,92023,0
2020,5950,Employed,92024,250
2020,5950,Employed,92100,8250
2020,5950,Employed,92101,0
2020,5950,Employed,93100,0
2020,5950,Employed,93101,500
2020,5950,Employed,93102,250
2020,5950,Employed,93200,0
2020,5950,Employed,94100,750
2020,5950,Employed,94101,0
2020,5950,Employed,94102,0
2020,5950,Employed,94103,0
2020,5950,Employed,94104,0
2020,5950,Employed,94105,250
2020,5950,Employed,94106,500
2020,5950,Employed,94107,0
2020,5950,Employed,94110,0
2020,5950,Employed,94111,0
2020,5950,Employed,94112,0
2020,5950,Employed,94120,4500
2020,5950,Employed,94121,3750
2020,5950,Employed,94122,250
2020,5950,Employed,94123,500
2020,5950,Employed,94124,500
2020,5950,Employed,94129,750
2020,5950,Employed,94130,0
2020,5950,Employed,94131,0
2020,5950,Employed,94132,0
2020,5950,Employed,94133,0
2020,5950,Employed,94140,0
2020,5950,Employed,94141,500
2020,5950,Employed,94142,250
2020,5950,Employed,94143,0
2020,5950,Employed,94150,0
2020,5950,Employed,94151,0
2020,5950,Employed,94152,250
2020,5950,Employed,94153,0
2020,5950,Employed,94200,0
2020,5950,Employed,94201,0
2020,5950,Employed,94202,0
2020,5950,Employed,94203,0
2020,5950,Employed,94204,1000
2020,5950,Employed,94205,0
2020,5950,Employed,94210,0
2020,5950,Employed,94211,1750
2020,5950,Employed,94212,750
2020,5950,Employed,94213,250
2020,5950,Employed,94219,0
2020,5950,Employed,95100,0
2020,5950,Employed,95101,500
2020,5950,Employed,95102,0
2020,5950,Employed,95103,6000
2020,5950,Employed,95104,0
2020,5950,Employed,95105,0
2020,5950,Employed,95106,1250
2020,5950,Employed,95107,0
2020,5950,Employed,95109,0
2020,5950,Unemployed,,59500
2020,5950,Unemployed,50010,0
2020,5950,Unemployed,50011,0
2020,5950,Unemployed,50012,0
2020,5950,Unemployed,51100,0
2020,5950,Unemployed,51101,0
2020,5950,Unemployed,51102,0
2020,5950,Unemployed,51110,0
2020,5950,Unemployed,51111,0
2020,5950,Unemployed,51112,0
2020,5950,Unemployed,51113,0
2020,5950,Unemployed,51114,0
2020,5950,Unemployed,51120,250
2020,5950,Unemployed,51121,0
2020,5950,Unemployed,51122,0
2020,5950,Unemployed,52100,0
2020,5950,Unemployed,52110,0
2020,5950,Unemployed,52111,0
2020,5950,Unemployed,52112,0
2020,5950,Unemployed,52113,0
2020,5950,Unemployed,52114,0
2020,5950,Unemployed,52119,0
2020,5950,Unemployed,52120,0
2020,5950,Unemployed,52121,0
2020,5950,Unemployed,53100,0
2020,5950,Unemployed,53110,0
2020,5950,Unemployed,53111,500
2020,5950,Unemployed,53120,0
2020,5950,Unemployed,53121,0
2020,5950,Unemployed,53122,0
2020,5950,Unemployed,53123,0
2020,5950,Unemployed,53124,0
2020,5950,Unemployed,53125,0
2020,5950,Unemployed,53200,0
2020,5950,Unemployed,53201,0
2020,5950,Unemployed,53202,1500
2020,5950,Unemployed,54100,500
2020,5950,Unemployed,55109,0
2020,5950,Unemployed,60010,0
2020,5950,Unemployed,60020,0
2020,5950,Unemployed,60030,250
2020,5950,Unemployed,60031,250
2020,5950,Unemployed,60040,0
2020,5950,Unemployed,62010,250
2020,5950,Unemployed,62020,0
2020,5950,Unemployed,62021,0
2020,5950,Unemployed,62022,750
2020,5950,Unemployed,62023,0
2020,5950,Unemployed,62024,250
2020,5950,Unemployed,62029,0
2020,5950,Unemployed,62100,250
2020,5950,Unemployed,62101,0
2020,5950,Unemployed,62200,0
2020,5950,Unemployed,62201,0
2020,5950,Unemployed,62202,0
2020,5950,Unemployed,63100,0
2020,5950,Unemployed,63101,0
2020,5950,Unemployed,63102,0
2020,5950,Unemployed,63200,3500
2020,5950,Unemployed,63201,0
2020,5950,Unemployed,63202,0
2020,5950,Unemployed,63210,250
2020,5950,Unemployed,63211,0
2020,5950,Unemployed,63220,0
2020,5950,Unemployed,63221,0
2020,5950,Unemployed,64100,7750
2020,5950,Unemployed,64101,0
2020,5950,Unemployed,64200,0
2020,5950,Unemployed,64201,0
2020,5950,Unemployed,64300,0
2020,5950,Unemployed,64301,250
2020,5950,Unemployed,64310,500
2020,5950,Unemployed,64311,0
2020,5950,Unemployed,64312,0
2020,5950,Unemployed,64313,0
2020,5950,Unemployed,64314,250
2020,5950,Unemployed,64320,0
2020,5950,Unemployed,64321,0
2020,5950,Unemployed,64322,0
2020,5950,Unemployed,64400,0
2020,5950,Unemployed,64401,0
2020,5950,Unemployed,64409,1000
2020,5950,Unemployed,64410,1250
2020,5950,Unemployed,65100,3000
2020,5950,Unemployed,65101,0
2020,5950,Unemployed,65102,1250
2020,5950,Unemployed,65109,0
2020,5950,Unemployed,65200,1000
2020,5950,Unemployed,65201,1500
2020,5950,Unemployed,65202,0
2020,5950,Unemployed,65210,0
2020,5950,Unemployed,65211,500
2020,5950,Unemployed,65220,0
2020,5950,Unemployed,65229,0
2020,5950,Unemployed,65310,1000
2020,5950,Unemployed,65311,500
2020,5950,Unemployed,65312,500
2020,5950,Unemployed,65320,250
2020,5950,Unemployed,65329,0
2020,5950,Unemployed,70010,0
2020,5950,Unemployed,70011,500
2020,5950,Unemployed,70012,0
2020,5950,Unemployed,70020,0
2020,5950,Unemployed,70021,0
2020,5950,Unemployed,72010,250
2020,5950,Unemployed,72011,0
2020,5950,Unemployed,72012,0
2020,5950,Unemployed,72013,250
2020,5950,Unemployed,72014,0
2020,5950,Unemployed,72020,0
2020,5950,Unemployed,72021,0
2020,5950,Unemployed,72022,0
2020,5950,Unemployed,72023,0
2020,5950,Unemployed,72024,0
2020,5950,Unemployed,72025,0
2020,5950,Unemployed,72100,500
2020,5950,Unemployed,72101,0
2020,5950,Unemployed,72102,0
2020,5950,Unemployed,72103,0
2020,5950,Unemployed,72104,0
2020,5950,Unemployed,72105,0
2020,5950,Unemployed,72106,1500
2020,5950,Unemployed,72200,500
2020,5950,Unemployed,72201,2000
2020,5950,Unemployed,72202,0
2020,5950,Unemployed,72203,0
2020,5950,Unemployed,72204,0
2020,5950,Unemployed,72205,0
2020,5950,Unemployed,72300,250
2020,5950,Unemployed,72301,0
2020,5950,Unemployed,72302,0
2020,5950,Unemployed,72310,2500
2020,5950,Unemployed,72311,0
2020,5950,Unemployed,72320,0
2020,5950,Unemployed,72321,0
2020,5950,Unemployed,72400,500
2020,5950,Unemployed,72401,1750
2020,5950,Unemployed,72402,0
2020,5950,Unemployed,72403,0
2020,5950,Unemployed,72404,0
2020,5950,Unemployed,72405,0
2020,5950,Unemployed,72406,0
2020,5950,Unemployed,72410,250
2020,5950,Unemployed,72411,0
2020,5950,Unemployed,72420,0
2020,5950,Unemployed,72421,0
2020,5950,Unemployed,72422,0
2020,5950,Unemployed,72423,0
2020,5950,Unemployed,72429,0
2020,5950,Unemployed,72500,250
2020,5950,Unemployed,72501,0
2020,5950,Unemployed,72600,0
2020,5950,Unemployed,72601,0
2020,5950,Unemployed,72602,0
2020,5950,Unemployed,72603,0
2020,5950,Unemployed,72604,0
2020,5950,Unemployed,72999,0
2020,5950,Unemployed,73100,0
2020,5950,Unemployed,73101,0
2020,5950,Unemployed,73102,0
2020,5950,Unemployed,73110,0
2020,5950,Unemployed,73111,0
2020,5950,Unemployed,73112,0
2020,5950,Unemployed,73113,0
2020,5950,Unemployed,73200,500
2020,5950,Unemployed,73201,250
2020,5950,Unemployed,73202,0
2020,5950,Unemployed,73209,0
2020,5950,Unemployed,73300,4250
2020,5950,Unemployed,73301,250
2020,5950,Unemployed,73310,0
2020,5950,Unemployed,73311,0
2020,5950,Unemployed,73400,1250
2020,5950,Unemployed,73401,0
2020,5950,Unemployed,73402,0
2020,5950,Unemployed,74100,0
2020,5950,Unemployed,74101,0
2020,5950,Unemployed,74102,0
2020,5950,Unemployed,74200,0
2020,5950,Unemployed,74201,0
2020,5950,Unemployed,74202,0
2020,5950,Unemployed,74203,750
2020,5950,Unemployed,74204,0
2020,5950,Unemployed,74205,500
2020,5950,Unemployed,75100,0
2020,5950,Unemployed,75101,750
2020,5950,Unemployed,75110,3000
2020,5950,Unemployed,75119,250
2020,5950,Unemployed,75200,0
2020,5950,Unemployed,75201,1000
2020,5950,Unemployed,75210,0
2020,5950,Unemployed,75211,0
2020,5950,Unemployed,75212,250
2020,5950,Unemployed,80010,0
2020,5950,Unemployed,80020,250
2020,5950,Unemployed,80021,0
2020,5950,Unemployed,80022,0
2020,5950,Unemployed,82010,0
2020,5950,Unemployed,82020,250
2020,5950,Unemployed,82021,0
2020,5950,Unemployed,82030,0
2020,5950,Unemployed,82031,0
2020,5950,Unemployed,83100,500
2020,5950,Unemployed,83101,0
2020,5950,Unemployed,83110,250
2020,5950,Unemployed,83120,0
2020,5950,Unemployed,83121,0
2020,5950,Unemployed,84100,0
2020,5950,Unemployed,84101,0
2020,5950,Unemployed,84110,0
2020,5950,Unemployed,84111,750
2020,5950,Unemployed,84120,0
2020,5950,Unemployed,84121,0
2020,5950,Unemployed,85100,0
2020,5950,Unemployed,85101,0
2020,5950,Unemployed,85102,0
2020,5950,Unemployed,85103,0
2020,5950,Unemployed,85104,0
2020,5950,Unemployed,85110,250
2020,5950,Unemployed,85111,0
2020,5950,Unemployed,85120,250
2020,5950,Unemployed,85121,750
2020,5950,Unemployed,90010,500
2020,5950,Unemployed,90011,0
2020,5950,Unemployed,92010,0
2020,5950,Unemployed,92011,250
2020,5950,Unemployed,92012,0
2020,5950,Unemployed,92013,0
2020,5950,Unemployed,92014,500
2020,5950,Unemployed,92015,0
2020,5950,Unemployed,92020,0
2020,5950,Unemployed,92021,0
2020,5950,Unemployed,92022,0
2020,5950,Unemployed,92023,0
2020,5950,Unemployed,92024,0
2020,5950,Unemployed,92100,250
2020,5950,Unemployed,92101,0
2020,5950,Unemployed,93100,0
2020,5950,Unemployed,93101,0
2020,5950,Unemployed,93102,0
2020,5950,Unemployed,93200,0
2020,5950,Unemployed,94100,0
2020,5950,Unemployed,94101,0
2020,5950,Unemployed,94102,0
2020,5950,Unemployed,94103,0
2020,5950,Unemployed,94104,0
2020,5950,Unemployed,94105,0
2020,5950,Unemployed,94106,0
2020,5950,Unemployed,94107,0
2020,5950,Unemployed,94110,0
2020,5950,Unemployed,94111,0
2020,5950,Unemployed,94112,0
2020,5950,Unemployed,94120,250
2020,5950,Unemployed,94121,0
2020,5950,Unemployed,94122,0
2020,5950,Unemployed,94123,250
2020,5950,Unemployed,94124,0
2020,5950,Unemployed,94129,250
2020,5950,Unemployed,94130,0
2020,5950,Unemployed,94131,0
2020,5950,Unemployed,94132,0
2020,5950,Unemployed,94133,0
2020,5950,Unemployed,94140,0
2020,5950,Unemployed,94141,0
2020,5950,Unemployed,94142,0
2020,5950,Unemployed,94143,0
2020,5950,Unemployed,94150,0
2020,5950,Unemployed,94151,0
2020,5950,Unemployed,94152,0
2020,5950,Unemployed,94153,0
2020,5950,Unemployed,94200,0
2020,5950,Unemployed,94201,0
2020,5950,Unemployed,94202,0
2020,5950,Unemployed,94203,0
2020,5950,Unemployed,94204,0
2020,5950,Unemployed,94205,0
2020,5950,Unemployed,94210,0
2020,5950,Unemployed,94211,0
2020,5950,Unemployed,94212,0
2020,5950,Unemployed,94213,0
2020,5950,Unemployed,94219,250
2020,5950,Unemployed,95100,0
2020,5950,Unemployed,95101,0
2020,5950,Unemployed,95102,0
2020,5950,Unemployed,95103,750
2020,5950,Unemployed,95104,0
2020,5950,Unemployed,95105,0
2020,5950,Unemployed,95106,0
2020,5950,Unemployed,95107,0
2020,5950,Unemployed,95109,0
2020,5950,Unknown,,67250
2020,5950,Unknown,50010,0
2020,5950,Unknown,50011,0
2020,5950,Unknown,50012,0
2020,5950,Unknown,51100,0
2020,5950,Unknown,51101,0
2020,5950,Unknown,51102,0
2020,5950,Unknown,51110,250
2020,5950,Unknown,51111,0
2020,5950,Unknown,51112,0
2020,5950,Unknown,51113,0
2020,5950,Unknown,51114,0
2020,5950,Unknown,51120,0
2020,5950,Unknown,51121,0
2020,5950,Unknown,51122,250
2020,5950,Unknown,52100,0
2020,5950,Unknown,52110,0
2020,5950,Unknown,52111,0
2020,5950,Unknown,52112,0
2020,5950,Unknown,52113,0
2020,5950,Unknown,52114,0
2020,5950,Unknown,52119,0
2020,5950,Unknown,52120,0
2020,5950,Unknown,52121,0
2020,5950,Unknown,53100,0
2020,5950,Unknown,53110,0
2020,5950,Unknown,53111,0
2020,5950,Unknown,53120,0
2020,5950,Unknown,53121,0
2020,5950,Unknown,53122,0
2020,5950,Unknown,53123,0
2020,5950,Unknown,53124,0
2020,5950,Unknown,53125,0
2020,5950,Unknown,53200,0
2020,5950,Unknown,53201,0
2020,5950,Unknown,53202,500
2020,5950,Unknown,54100,4000
2020,5950,Unknown,55109,0
2020,5950,Unknown,60010,0
2020,5950,Unknown,60020,500
2020,5950,Unknown,60030,500
2020,5950,Unknown,60031,0
2020,5950,Unknown,60040,0
2020,5950,Unknown,62010,500
2020,5950,Unknown,62020,250
2020,5950,Unknown,62021,0
2020,5950,Unknown,62022,0
2020,5950,Unknown,62023,0
2020,5950,Unknown,62024,500
2020,5950,Unknown,62029,250
2020,5950,Unknown,62100,750
2020,5950,Unknown,62101,0
2020,5950,Unknown,62200,0
2020,5950,Unknown,62201,0
2020,5950,Unknown,62202,0
2020,5950,Unknown,63100,250
2020,5950,Unknown,63101,250
2020,5950,Unknown,63102,0
2020,5950,Unknown,63200,1750
2020,5950,Unknown,63201,500
2020,5950,Unknown,63202,0
2020,5950,Unknown,63210,250
2020,5950,Unknown,63211,0
2020,5950,Unknown,63220,0
2020,5950,Unknown,63221,0
2020,5950,Unknown,64100,5000
2020,5950,Unknown,64101,0
2020,5950,Unknown,64200,0
2020,5950,Unknown,64201,0
2020,5950,Unknown,64300,1000
2020,5950,Unknown,64301,250
2020,5950,Unknown,64310,0
2020,5950,Unknown,64311,0
2020,5950,Unknown,64312,0
2020,5950,Unknown,64313,0
2020,5950,Unknown,64314,250
2020,5950,Unknown,64320,0
2020,5950,Unknown,64321,250
2020,5950,Unknown,64322,0
2020,5950,Unknown,64400,250
2020,5950,Unknown,64401,250
2020,5950,Unknown,64409,0
2020,5950,Unknown,64410,750
2020,5950,Unknown,65100,2750
2020,5950,Unknown,65101,250
2020,5950,Unknown,65102,1250
2020,5950,Unknown,65109,1750
2020,5950,Unknown,65200,2000
2020,5950,Unknown,65201,5250
2020,5950,Unknown,65202,0
2020,5950,Unknown,65210,0
2020,5950,Unknown,65211,1500
2020,5950,Unknown,65220,250
2020,5950,Unknown,65229,0
2020,5950,Unknown,65310,1750
2020,5950,Unknown,65311,2250
2020,5950,Unknown,65312,1000
2020,5950,Unknown,65320,0
2020,5950,Unknown,65329,250
2020,5950,Unknown,70010,0
2020,5950,Unknown,70011,250
2020,5950,Unknown,70012,0
2020,5950,Unknown,70020,0
2020,5950,Unknown,70021,0
2020,5950,Unknown,72010,0
2020,5950,Unknown,72011,0
2020,5950,Unknown,72012,0
2020,5950,Unknown,72013,0
2020,5950,Unknown,72014,0
2020,5950,Unknown,72020,0
2020,5950,Unknown,72021,0
2020,5950,Unknown,72022,0
2020,5950,Unknown,72023,0
2020,5950,Unknown,72024,250
2020,5950,Unknown,72025,0
2020,5950,Unknown,72100,0
2020,5950,Unknown,72101,0
2020,5950,Unknown,72102,0
2020,5950,Unknown,72103,0
2020,5950,Unknown,72104,0
2020,5950,Unknown,72105,0
2020,5950,Unknown,72106,2000
2020,5950,Unknown,72200,250
2020,5950,Unknown,72201,0
2020,5950,Unknown,72202,0
2020,5950,Unknown,72203,0
2020,5950,Unknown,72204,0
2020,5950,Unknown,72205,0
2020,5950,Unknown,72300,0
2020,5950,Unknown,72301,500
2020,5950,Unknown,72302,0
2020,5950,Unknown,72310,500
2020,5950,Unknown,72311,0
2020,5950,Unknown,72320,0
2020,5950,Unknown,72321,0
2020,5950,Unknown,72400,1250
2020,5950,Unknown,72401,250
2020,5950,Unknown,72402,250
2020,5950,Unknown,72403,0
2020,5950,Unknown,72404,0
2020,5950,Unknown,72405,0
2020,5950,Unknown,72406,0
2020,5950,Unknown,72410,250
2020,5950,Unknown,72411,500
2020,5950,Unknown,72420,500
2020,5950,Unknown,72421,250
2020,5950,Unknown,72422,0
2020,5950,Unknown,72423,0
2020,5950,Unknown,72429,250
2020,5950,Unknown,72500,0
2020,5950,Unknown,72501,0
2020,5950,Unknown,72600,0
2020,5950,Unknown,72601,0
2020,5950,Unknown,72602,0
2020,5950,Unknown,72603,0
2020,5950,Unknown,72604,0
2020,5950,Unknown,72999,0
2020,5950,Unknown,73100,0
2020,5950,Unknown,73101,0
2020,5950,Unknown,73102,500
2020,5950,Unknown,73110,0
2020,5950,Unknown,73111,0
2020,5950,Unknown,73112,2000
2020,5950,Unknown,73113,0
2020,5950,Unknown,73200,250
2020,5950,Unknown,73201,1000
2020,5950,Unknown,73202,0
2020,5950,Unknown,73209,0
2020,5950,Unknown,73300,1750
2020,5950,Unknown,73301,250
2020,5950,Unknown,73310,250
2020,5950,Unknown,73311,0
2020,5950,Unknown,73400,500
2020,5950,Unknown,73401,0
2020,5950,Unknown,73402,0
2020,5950,Unknown,74100,500
2020,5950,Unknown,74101,500
2020,5950,Unknown,74102,0
2020,5950,Unknown,74200,250
2020,5950,Unknown,74201,0
2020,5950,Unknown,74202,0
2020,5950,Unknown,74203,0
2020,5950,Unknown,74204,250
2020,5950,Unknown,74205,750
2020,5950,Unknown,75100,0
2020,5950,Unknown,75101,1000
2020,5950,Unknown,75110,2250
2020,5950,Unknown,75119,0
2020,5950,Unknown,75200,750
2020,5950,Unknown,75201,0
2020,5950,Unknown,75210,0
2020,5950,Unknown,75211,0
2020,5950,Unknown,75212,0
2020,5950,Unknown,80010,0
2020,5950,Unknown,80020,0
2020,5950,Unknown,80021,0
2020,5950,Unknown,80022,0
2020,5950,Unknown,82010,250
2020,5950,Unknown,82020,0
2020,5950,Unknown,82021,0
2020,5950,Unknown,82030,0
2020,5950,Unknown,82031,250
2020,5950,Unknown,83100,250
2020,5950,Unknown,83101,0
2020,5950,Unknown,83110,0
2020,5950,Unknown,83120,0
2020,5950,Unknown,83121,0
2020,5950,Unknown,84100,0
2020,5950,Unknown,84101,250
2020,5950,Unknown,84110,500
2020,5950,Unknown,84111,750
2020,5950,Unknown,84120,0
2020,5950,Unknown,84121,0
2020,5950,Unknown,85100,0
2020,5950,Unknown,85101,250
2020,5950,Unknown,85102,0
2020,5950,Unknown,85103,250
2020,5950,Unknown,85104,0
2020,5950,Unknown,85110,250
2020,5950,Unknown,85111,0
2020,5950,Unknown,85120,0
2020,5950,Unknown,85121,2000
2020,5950,Unknown,90010,0
2020,5950,Unknown,90011,0
2020,5950,Unknown,92010,0
2020,5950,Unknown,92011,0
2020,5950,Unknown,92012,0
2020,5950,Unknown,92013,0
2020,5950,Unknown,92014,500
2020,5950,Unknown,92015,0
2020,5950,Unknown,92020,0
2020,5950,Unknown,92021,0
2020,5950,Unknown,92022,0
2020,5950,Unknown,92023,0
2020,5950,Unknown,92024,0
2020,5950,Unknown,92100,500
2020,5950,Unknown,92101,0
2020,5950,Unknown,93100,0
2020,5950,Unknown,93101,0
2020,5950,Unknown,93102,0
2020,5950,Unknown,93200,0
2020,5950,Unknown,94100,0
2020,5950,Unknown,94101,0
2020,5950,Unknown,94102,0
2020,5950,Unknown,94103,0
2020,5950,Unknown,94104,0
2020,5950,Unknown,94105,0
2020,5950,Unknown,94106,0
2020,5950,Unknown,94107,0
2020,5950,Unknown,94110,0
2020,5950,Unknown,94111,0
2020,5950,Unknown,94112,0
2020,5950,Unknown,94120,750
2020,5950,Unknown,94121,0
2020,5950,Unknown,94122,0
2020,5950,Unknown,94123,250
2020,5950,Unknown,94124,0
2020,5950,Unknown,94129,0
2020,5950,Unknown,94130,0
2020,5950,Unknown,94131,0
2020,5950,Unknown,94132,0
2020,5950,Unknown,94133,0
2020,5950,Unknown,94140,0
2020,5950,Unknown,94141,0
2020,5950,Unknown,94142,0
2020,5950,Unknown,94143,0
2020,5950,Unknown,94150,0
2020,5950,Unknown,94151,0
2020,5950,Unknown,94152,0
2020,5950,Unknown,94153,0
2020,5950,Unknown,94200,0
2020,5950,Unknown,94201,0
2020,5950,Unknown,94202,0
2020,5950,Unknown,94203,0
2020,5950,Unknown,94204,0
2020,5950,Unknown,94205,0
2020,5950,Unknown,94210,0
2020,5950,Unknown,94211,0
2020,5950,Unknown,94212,0
2020,5950,Unknown,94213,0
2020,5950,Unknown,94219,250
2020,5950,Unknown,95100,0
2020,5950,Unknown,95101,0
2020,5950,Unknown,95102,0
2020,5950,Unknown,95103,250
2020,5950,Unknown,95104,0
2020,5950,Unknown,95105,0
2020,5950,Unknown,95106,0
2020,5950,Unknown,95107,0
2020,5950,Unknown,95109,250
2020,5960,,,220000
2020,5960,,50010,250
2020,5960,,50011,0
2020,5960,,50012,0
2020,5960,,51100,0
2020,5960,,51101,0
2020,5960,,51102,0
2020,5960,,51110,0
2020,5960,,51111,0
2020,5960,,51112,0
2020,5960,,51113,0
2020,5960,,51114,0
2020,5960,,51120,0
2020,5960,,51121,0
2020,5960,,51122,250
2020,5960,,52100,0
2020,5960,,52110,0
2020,5960,,52111,0
2020,5960,,52112,0
2020,5960,,52113,0
2020,5960,,52114,0
2020,5960,,52119,0
2020,5960,,52120,0
2020,5960,,52121,0
2020,5960,,53100,0
2020,5960,,53110,250
2020,5960,,53111,0
2020,5960,,53120,0
2020,5960,,53121,0
2020,5960,,53122,1250
2020,5960,,53123,0
2020,5960,,53124,0
2020,5960,,53125,0
2020,5960,,53200,0
2020,5960,,53201,0
2020,5960,,53202,0
2020,5960,,54100,2750
2020,5960,,55109,0
2020,5960,,60010,500
2020,5960,,60020,2000
2020,5960,,60030,2000
2020,5960,,60031,2500
2020,5960,,60040,0
2020,5960,,62010,4000
2020,5960,,62020,1000
2020,5960,,62021,0
2020,5960,,62022,0
2020,5960,,62023,250
2020,5960,,62024,750
2020,5960,,62029,1000
2020,5960,,62100,1250
2020,5960,,62101,0
2020,5960,,62200,1000
2020,5960,,62201,0
2020,5960,,62202,0
2020,5960,,63100,3500
2020,5960,,63101,0
2020,5960,,63102,750
2020,5960,,63200,2750
2020,5960,,63201,0
2020,5960,,63202,1000
2020,5960,,63210,1000
2020,5960,,63211,250
2020,5960,,63220,0
2020,5960,,63221,0
2020,5960,,64100,15500
2020,5960,,64101,1750
2020,5960,,64200,0
2020,5960,,64201,0
2020,5960,,64300,0
2020,5960,,64301,1250
2020,5960,,64310,1000
2020,5960,,64311,0
2020,5960,,64312,0
2020,5960,,64313,0
2020,5960,,64314,2000
2020,5960,,64320,0
2020,5960,,64321,0
2020,5960,,64322,0
2020,5960,,64400,750
2020,5960,,64401,0
2020,5960,,64409,500
2020,5960,,64410,3750
2020,5960,,65100,3250
2020,5960,,65101,750
2020,5960,,65102,8750
2020,5960,,65109,250
2020,5960,,65200,1750
2020,5960,,65201,6500
2020,5960,,65202,1500
2020,5960,,65210,0
2020,5960,,65211,3500
2020,5960,,65220,750
2020,5960,,65229,0
2020,5960,,65310,5000
2020,5960,,65311,0
2020,5960,,65312,3750
2020,5960,,65320,1250
2020,5960,,65329,0
2020,5960,,70010,750
2020,5960,,70011,1750
2020,5960,,70012,750
2020,5960,,70020,750
2020,5960,,70021,0
2020,5960,,72010,500
2020,5960,,72011,500
2020,5960,,72012,0
2020,5960,,72013,0
2020,5960,,72014,0
2020,5960,,72020,3500
2020,5960,,72021,5500
2020,5960,,72022,0
2020,5960,,72023,750
2020,5960,,72024,0
2020,5960,,72025,0
2020,5960,,72100,0
2020,5960,,72101,0
2020,5960,,72102,250
2020,5960,,72103,0
2020,5960,,72104,250
2020,5960,,72105,0
2020,5960,,72106,3250
2020,5960,,72200,500
2020,5960,,72201,4000
2020,5960,,72202,0
2020,5960,,72203,0
2020,5960,,72204,0
2020,5960,,72205,0
2020,5960,,72300,1000
2020,5960,,72301,250
2020,5960,,72302,0
2020,5960,,72310,4500
2020,5960,,72311,0
2020,5960,,72320,1750
2020,5960,,72321,0
2020,5960,,72400,4500
2020,5960,,72401,5750
