SYEAR,ERTAB,LF_STAT,NOC_5,_COUNT_
2017,5950,Unemployed,42201,1250
2017,5950,Unemployed,42202,1250
2017,5950,Unemployed,42203,0
2017,5950,Unemployed,42204,0
2017,5950,Unemployed,43100,750
2017,5950,Unemployed,43109,250
2017,5950,Unemployed,43200,0
2017,5950,Unemployed,43201,0
2017,5950,Unemployed,43202,0
2017,5950,Unemployed,43203,0
2017,5950,Unemployed,44100,0
2017,5950,Unemployed,44101,0
2017,5950,Unemployed,45100,0
2017,5950,Unemployed,missi,30500
2017,5950,Unknown,,456750
2017,5950,Unknown,00010,0
2017,5950,Unknown,00011,0
2017,5950,Unknown,00012,0
2017,5950,Unknown,00013,0
2017,5950,Unknown,00014,0
2017,5950,Unknown,10010,0
2017,5950,Unknown,10011,0
2017,5950,Unknown,10012,0
2017,5950,Unknown,10019,250
2017,5950,Unknown,10020,250
2017,5950,Unknown,10021,0
2017,5950,Unknown,10022,0
2017,5950,Unknown,10029,0
2017,5950,Unknown,10030,0
2017,5950,Unknown,11100,500
2017,5950,Unknown,11101,0
2017,5950,Unknown,11102,0
2017,5950,Unknown,11103,0
2017,5950,Unknown,11109,0
2017,5950,Unknown,11200,250
2017,5950,Unknown,11201,250
2017,5950,Unknown,11202,0
2017,5950,Unknown,12010,750
2017,5950,Unknown,12011,0
2017,5950,Unknown,12012,0
2017,5950,Unknown,12013,0
2017,5950,Unknown,12100,0
2017,5950,Unknown,12101,0
2017,5950,Unknown,12102,250
2017,5950,Unknown,12103,0
2017,5950,Unknown,12104,250
2017,5950,Unknown,12110,0
2017,5950,Unknown,12111,0
2017,5950,Unknown,12112,0
2017,5950,Unknown,12113,0
2017,5950,Unknown,12200,500
2017,5950,Unknown,12201,0
2017,5950,Unknown,12202,0
2017,5950,Unknown,12203,0
2017,5950,Unknown,13100,1500
2017,5950,Unknown,13101,0
2017,5950,Unknown,13102,0
2017,5950,Unknown,13110,250
2017,5950,Unknown,13111,0
2017,5950,Unknown,13112,0
2017,5950,Unknown,13200,0
2017,5950,Unknown,13201,0
2017,5950,Unknown,14100,750
2017,5950,Unknown,14101,1500
2017,5950,Unknown,14102,0
2017,5950,Unknown,14103,0
2017,5950,Unknown,14110,250
2017,5950,Unknown,14111,750
2017,5950,Unknown,14112,0
2017,5950,Unknown,14200,0
2017,5950,Unknown,14201,0
2017,5950,Unknown,14202,0
2017,5950,Unknown,14300,0
2017,5950,Unknown,14301,0
2017,5950,Unknown,14400,250
2017,5950,Unknown,14401,0
2017,5950,Unknown,14402,0
2017,5950,Unknown,14403,250
2017,5950,Unknown,14404,0
2017,5950,Unknown,14405,0
2017,5950,Unknown,20010,0
2017,5950,Unknown,20011,0
2017,5950,Unknown,20012,0
2017,5950,Unknown,21100,0
2017,5950,Unknown,21101,0
2017,5950,Unknown,21102,0
2017,5950,Unknown,21103,0
2017,5950,Unknown,21109,0
2017,5950,Unknown,21110,500
2017,5950,Unknown,21111,250
2017,5950,Unknown,21112,0
2017,5950,Unknown,21120,0
2017,5950,Unknown,21200,0
2017,5950,Unknown,21201,0
2017,5950,Unknown,21202,0
2017,5950,Unknown,21203,0
2017,5950,Unknown,21210,0
2017,5950,Unknown,21211,0
2017,5950,Unknown,21220,0
2017,5950,Unknown,21221,0
2017,5950,Unknown,21222,0
2017,5950,Unknown,21223,0
2017,5950,Unknown,21230,0
2017,5950,Unknown,21231,0
2017,5950,Unknown,21232,1000
2017,5950,Unknown,21233,0
2017,5950,Unknown,21234,0
2017,5950,Unknown,21300,0
2017,5950,Unknown,21301,0
2017,5950,Unknown,21310,0
2017,5950,Unknown,21311,0
2017,5950,Unknown,21320,0
2017,5950,Unknown,21321,0
2017,5950,Unknown,21322,0
2017,5950,Unknown,21330,0
2017,5950,Unknown,21331,0
2017,5950,Unknown,21332,0
2017,5950,Unknown,21390,0
2017,5950,Unknown,21399,0
2017,5950,Unknown,22100,0
2017,5950,Unknown,22101,0
2017,5950,Unknown,22110,250
2017,5950,Unknown,22111,0
2017,5950,Unknown,22112,1500
2017,5950,Unknown,22113,0
2017,5950,Unknown,22114,0
2017,5950,Unknown,22210,0
2017,5950,Unknown,22211,0
2017,5950,Unknown,22212,0
2017,5950,Unknown,22213,0
2017,5950,Unknown,22214,0
2017,5950,Unknown,22220,0
2017,5950,Unknown,22221,0
2017,5950,Unknown,22222,0
2017,5950,Unknown,22230,0
2017,5950,Unknown,22231,0
2017,5950,Unknown,22232,500
2017,5950,Unknown,22233,0
2017,5950,Unknown,22300,0
2017,5950,Unknown,22301,0
2017,5950,Unknown,22302,0
2017,5950,Unknown,22303,0
2017,5950,Unknown,22310,0
2017,5950,Unknown,22311,0
2017,5950,Unknown,22312,0
2017,5950,Unknown,22313,0
2017,5950,Unknown,30010,0
2017,5950,Unknown,31100,0
2017,5950,Unknown,31101,0
2017,5950,Unknown,31102,0
2017,5950,Unknown,31103,0
2017,5950,Unknown,31110,0
2017,5950,Unknown,31111,0
2017,5950,Unknown,31112,0
2017,5950,Unknown,31120,0
2017,5950,Unknown,31121,0
2017,5950,Unknown,31200,0
2017,5950,Unknown,31201,0
2017,5950,Unknown,31202,0
2017,5950,Unknown,31203,0
2017,5950,Unknown,31204,0
2017,5950,Unknown,31209,0
2017,5950,Unknown,31300,0
2017,5950,Unknown,31301,500
2017,5950,Unknown,31302,0
2017,5950,Unknown,31303,0
2017,5950,Unknown,32100,0
2017,5950,Unknown,32101,0
2017,5950,Unknown,32102,0
2017,5950,Unknown,32103,0
2017,5950,Unknown,32104,0
2017,5950,Unknown,32109,0
2017,5950,Unknown,32110,0
2017,5950,Unknown,32111,0
2017,5950,Unknown,32112,0
2017,5950,Unknown,32120,250
2017,5950,Unknown,32121,0
2017,5950,Unknown,32122,0
2017,5950,Unknown,32123,0
2017,5950,Unknown,32124,0
2017,5950,Unknown,32129,250
2017,5950,Unknown,32200,0
2017,5950,Unknown,32201,0
2017,5950,Unknown,32209,0
2017,5950,Unknown,33100,500
2017,5950,Unknown,33101,250
2017,5950,Unknown,33102,750
2017,5950,Unknown,33103,0
2017,5950,Unknown,33109,0
2017,5950,Unknown,40010,0
2017,5950,Unknown,40011,0
2017,5950,Unknown,40012,0
2017,5950,Unknown,40019,0
2017,5950,Unknown,40020,250
2017,5950,Unknown,40021,0
2017,5950,Unknown,40030,0
2017,5950,Unknown,40040,0
2017,5950,Unknown,40041,0
2017,5950,Unknown,41100,0
2017,5950,Unknown,41101,0
2017,5950,Unknown,41200,500
2017,5950,Unknown,41201,500
2017,5950,Unknown,41210,0
2017,5950,Unknown,41220,0
2017,5950,Unknown,41221,0
2017,5950,Unknown,41229,1000
2017,5950,Unknown,41300,0
2017,5950,Unknown,41301,0
2017,5950,Unknown,41302,0
2017,5950,Unknown,41310,0
2017,5950,Unknown,41311,0
2017,5950,Unknown,41320,0
2017,5950,Unknown,41321,750
2017,5950,Unknown,41400,0
2017,5950,Unknown,41401,0
2017,5950,Unknown,41402,0
2017,5950,Unknown,41403,250
2017,5950,Unknown,41404,0
2017,5950,Unknown,41405,500
2017,5950,Unknown,41406,0
2017,5950,Unknown,41407,0
2017,5950,Unknown,41409,0
2017,5950,Unknown,42100,0
2017,5950,Unknown,42101,250
2017,5950,Unknown,42200,0
2017,5950,Unknown,42201,750
2017,5950,Unknown,42202,500
2017,5950,Unknown,42203,0
2017,5950,Unknown,42204,0
2017,5950,Unknown,43100,1000
2017,5950,Unknown,43109,0
2017,5950,Unknown,43200,0
2017,5950,Unknown,43201,0
2017,5950,Unknown,43202,0
2017,5950,Unknown,43203,750
2017,5950,Unknown,44100,0
2017,5950,Unknown,44101,500
2017,5950,Unknown,45100,0
2017,5950,Unknown,missi,434000
2017,5960,,,266250
2017,5960,,00010,0
2017,5960,,00011,250
2017,5960,,00012,1750
2017,5960,,00013,0
2017,5960,,00014,0
2017,5960,,10010,1500
2017,5960,,10011,0
2017,5960,,10012,0
2017,5960,,10019,1000
2017,5960,,10020,0
2017,5960,,10021,750
2017,5960,,10022,750
2017,5960,,10029,500
2017,5960,,10030,0
2017,5960,,11100,1250
2017,5960,,11101,0
2017,5960,,11102,1250
2017,5960,,11103,0
2017,5960,,11109,0
2017,5960,,11200,1500
2017,5960,,11201,0
2017,5960,,11202,500
2017,5960,,12010,250
2017,5960,,12011,250
2017,5960,,12012,0
2017,5960,,12013,2000
2017,5960,,12100,0
2017,5960,,12101,250
2017,5960,,12102,1500
2017,5960,,12103,0
2017,5960,,12104,0
2017,5960,,12110,250
2017,5960,,12111,0
2017,5960,,12112,0
2017,5960,,12113,0
2017,5960,,12200,3250
2017,5960,,12201,0
2017,5960,,12202,0
2017,5960,,12203,0
2017,5960,,13100,2000
2017,5960,,13101,1500
2017,5960,,13102,500
2017,5960,,13110,2750
2017,5960,,13111,1000
2017,5960,,13112,500
2017,5960,,13200,0
2017,5960,,13201,750
2017,5960,,14100,3500
2017,5960,,14101,3750
2017,5960,,14102,0
2017,5960,,14103,0
2017,5960,,14110,1500
2017,5960,,14111,1750
2017,5960,,14112,0
2017,5960,,14200,1250
2017,5960,,14201,0
2017,5960,,14202,0
2017,5960,,14300,250
2017,5960,,14301,750
2017,5960,,14400,750
2017,5960,,14401,1500
2017,5960,,14402,0
2017,5960,,14403,0
2017,5960,,14404,1750
2017,5960,,14405,0
2017,5960,,20010,0
2017,5960,,20011,0
2017,5960,,20012,0
2017,5960,,21100,0
2017,5960,,21101,0
2017,5960,,21102,0
2017,5960,,21103,0
2017,5960,,21109,250
2017,5960,,21110,1250
2017,5960,,21111,0
2017,5960,,21112,0
2017,5960,,21120,250
2017,5960,,21200,0
2017,5960,,21201,0
2017,5960,,21202,250
2017,5960,,21203,250
2017,5960,,21210,0
2017,5960,,21211,0
2017,5960,,21220,0
2017,5960,,21221,250
2017,5960,,21222,250
2017,5960,,21223,0
2017,5960,,21230,0
2017,5960,,21231,0
2017,5960,,21232,0
2017,5960,,21233,0
2017,5960,,21234,0
2017,5960,,21300,500
2017,5960,,21301,750
2017,5960,,21310,0
2017,5960,,21311,0
2017,5960,,21320,0
2017,5960,,21321,0
2017,5960,,21322,0
2017,5960,,21330,0
2017,5960,,21331,750
2017,5960,,21332,0
2017,5960,,21390,0
2017,5960,,21399,500
2017,5960,,22100,0
2017,5960,,22101,500
2017,5960,,22110,0
2017,5960,,22111,0
2017,5960,,22112,2000
2017,5960,,22113,750
2017,5960,,22114,1000
2017,5960,,22210,0
2017,5960,,22211,0
2017,5960,,22212,1750
2017,5960,,22213,250
2017,5960,,22214,0
2017,5960,,22220,0
2017,5960,,22221,1000
2017,5960,,22222,0
2017,5960,,22230,0
2017,5960,,22231,250
2017,5960,,22232,250
2017,5960,,22233,1250
2017,5960,,22300,250
2017,5960,,22301,1250
2017,5960,,22302,500
2017,5960,,22303,0
2017,5960,,22310,250
2017,5960,,22311,0
2017,5960,,22312,250
2017,5960,,22313,0
2017,5960,,30010,250
2017,5960,,31100,0
2017,5960,,31101,0
2017,5960,,31102,500
2017,5960,,31103,0
2017,5960,,31110,0
2017,5960,,31111,0
2017,5960,,31112,500
2017,5960,,31120,500
2017,5960,,31121,0
2017,5960,,31200,750
2017,5960,,31201,0
2017,5960,,31202,250
2017,5960,,31203,0
2017,5960,,31204,750
2017,5960,,31209,0
2017,5960,,31300,250
2017,5960,,31301,4000
2017,5960,,31302,0
2017,5960,,31303,0
2017,5960,,32100,0
2017,5960,,32101,1750
2017,5960,,32102,0
2017,5960,,32103,0
2017,5960,,32104,1500
2017,5960,,32109,0
2017,5960,,32110,0
2017,5960,,32111,750
2017,5960,,32112,0
2017,5960,,32120,0
2017,5960,,32121,750
2017,5960,,32122,0
2017,5960,,32123,0
2017,5960,,32124,1250
2017,5960,,32129,0
2017,5960,,32200,0
2017,5960,,32201,0
2017,5960,,32209,0
2017,5960,,33100,1250
2017,5960,,33101,750
2017,5960,,33102,2750
2017,5960,,33103,1000
2017,5960,,33109,1500
2017,5960,,40010,0
2017,5960,,40011,500
2017,5960,,40012,0
2017,5960,,40019,0
2017,5960,,40020,1250
2017,5960,,40021,1250
2017,5960,,40030,1500
2017,5960,,40040,0
2017,5960,,40041,0
2017,5960,,41100,0
2017,5960,,41101,250
2017,5960,,41200,0
2017,5960,,41201,0
2017,5960,,41210,250
2017,5960,,41220,750
2017,5960,,41221,1500
2017,5960,,41229,5000
2017,5960,,41300,1250
2017,5960,,41301,1000
2017,5960,,41302,250
2017,5960,,41310,0
2017,5960,,41311,0
2017,5960,,41320,500
2017,5960,,41321,2000
2017,5960,,41400,1500
2017,5960,,41401,0
2017,5960,,41402,0
2017,5960,,41403,1250
2017,5960,,41404,750
2017,5960,,41405,500
2017,5960,,41406,500
2017,5960,,41407,0
2017,5960,,41409,0
2017,5960,,42100,2000
2017,5960,,42101,0
2017,5960,,42200,1000
2017,5960,,42201,3000
2017,5960,,42202,5500
2017,5960,,42203,500
2017,5960,,42204,0
2017,5960,,43100,2750
2017,5960,,43109,0
2017,5960,,43200,0
2017,5960,,43201,0
2017,5960,,43202,0
2017,5960,,43203,0
2017,5960,,44100,250
2017,5960,,44101,1750
2017,5960,,45100,0
2017,5960,,missi,145500
2017,5960,Employed,,111500
2017,5960,Employed,00010,0
2017,5960,Employed,00011,250
2017,5960,Employed,00012,1750
2017,5960,Employed,00013,0
2017,5960,Employed,00014,0
2017,5960,Employed,10010,1500
2017,5960,Employed,10011,0
2017,5960,Employed,10012,0
2017,5960,Employed,10019,1000
2017,5960,Employed,10020,0
2017,5960,Employed,10021,750
2017,5960,Employed,10022,500
2017,5960,Employed,10029,0
2017,5960,Employed,10030,0
2017,5960,Employed,11100,1250
2017,5960,Employed,11101,0
2017,5960,Employed,11102,1250
2017,5960,Employed,11103,0
2017,5960,Employed,11109,0
2017,5960,Employed,11200,1500
2017,5960,Employed,11201,0
2017,5960,Employed,11202,500
2017,5960,Employed,12010,250
2017,5960,Employed,12011,0
2017,5960,Employed,12012,0
2017,5960,Employed,12013,2000
2017,5960,Employed,12100,0
2017,5960,Employed,12101,250
2017,5960,Employed,12102,1500
2017,5960,Employed,12103,0
2017,5960,Employed,12104,0
2017,5960,Employed,12110,250
2017,5960,Employed,12111,0
2017,5960,Employed,12112,0
2017,5960,Employed,12113,0
2017,5960,Employed,12200,2500
2017,5960,Employed,12201,0
2017,5960,Employed,12202,0
2017,5960,Employed,12203,0
2017,5960,Employed,13100,2000
2017,5960,Employed,13101,1500
2017,5960,Employed,13102,500
2017,5960,Employed,13110,2750
2017,5960,Employed,13111,1000
2017,5960,Employed,13112,500
2017,5960,Employed,13200,0
2017,5960,Employed,13201,750
2017,5960,Employed,14100,3250
2017,5960,Employed,14101,3000
2017,5960,Employed,14102,0
2017,5960,Employed,14103,0
2017,5960,Employed,14110,1250
2017,5960,Employed,14111,1000
2017,5960,Employed,14112,0
2017,5960,Employed,14200,1250
2017,5960,Employed,14201,0
2017,5960,Employed,14202,0
2017,5960,Employed,14300,250
2017,5960,Employed,14301,750
2017,5960,Employed,14400,750
2017,5960,Employed,14401,1500
2017,5960,Employed,14402,0
2017,5960,Employed,14403,0
2017,5960,Employed,14404,1750
2017,5960,Employed,14405,0
2017,5960,Employed,20010,0
2017,5960,Employed,20011,0
2017,5960,Employed,20012,0
2017,5960,Employed,21100,0
2017,5960,Employed,21101,0
2017,5960,Employed,21102,0
2017,5960,Employed,21103,0
2017,5960,Employed,21109,250
2017,5960,Employed,21110,1250
2017,5960,Employed,21111,0
2017,5960,Employed,21112,0
2017,5960,Employed,21120,250
2017,5960,Employed,21200,0
2017,5960,Employed,21201,0
2017,5960,Employed,21202,250
2017,5960,Employed,21203,250
2017,5960,Employed,21210,0
2017,5960,Employed,21211,0
2017,5960,Employed,21220,0
2017,5960,Employed,21221,250
2017,5960,Employed,21222,250
2017,5960,Employed,21223,0
2017,5960,Employed,21230,0
2017,5960,Employed,21231,0
2017,5960,Employed,21232,0
2017,5960,Employed,21233,0
2017,5960,Employed,21234,0
2017,5960,Employed,21300,500
2017,5960,Employed,21301,750
2017,5960,Employed,21310,0
2017,5960,Employed,21311,0
2017,5960,Employed,21320,0
2017,5960,Employed,21321,0
2017,5960,Employed,21322,0
2017,5960,Employed,21330,0
2017,5960,Employed,21331,750
2017,5960,Employed,21332,0
2017,5960,Employed,21390,0
2017,5960,Employed,21399,500
2017,5960,Employed,22100,0
2017,5960,Employed,22101,500
2017,5960,Employed,22110,0
2017,5960,Employed,22111,0
2017,5960,Employed,22112,2000
2017,5960,Employed,22113,750
2017,5960,Employed,22114,750
2017,5960,Employed,22210,0
2017,5960,Employed,22211,0
2017,5960,Employed,22212,1750
2017,5960,Employed,22213,250
2017,5960,Employed,22214,0
2017,5960,Employed,22220,0
2017,5960,Employed,22221,1000
2017,5960,Employed,22222,0
2017,5960,Employed,22230,0
2017,5960,Employed,22231,250
2017,5960,Employed,22232,250
2017,5960,Employed,22233,1000
2017,5960,Employed,22300,250
2017,5960,Employed,22301,1000
2017,5960,Employed,22302,500
2017,5960,Employed,22303,0
2017,5960,Employed,22310,250
2017,5960,Employed,22311,0
2017,5960,Employed,22312,250
2017,5960,Employed,22313,0
2017,5960,Employed,30010,250
2017,5960,Employed,31100,0
2017,5960,Employed,31101,0
2017,5960,Employed,31102,500
2017,5960,Employed,31103,0
2017,5960,Employed,31110,0
2017,5960,Employed,31111,0
2017,5960,Employed,31112,500
2017,5960,Employed,31120,500
2017,5960,Employed,31121,0
2017,5960,Employed,31200,750
2017,5960,Employed,31201,0
2017,5960,Employed,31202,250
2017,5960,Employed,31203,0
2017,5960,Employed,31204,750
2017,5960,Employed,31209,0
2017,5960,Employed,31300,250
2017,5960,Employed,31301,3500
2017,5960,Employed,31302,0
2017,5960,Employed,31303,0
2017,5960,Employed,32100,0
2017,5960,Employed,32101,1500
2017,5960,Employed,32102,0
2017,5960,Employed,32103,0
2017,5960,Employed,32104,1500
2017,5960,Employed,32109,0
2017,5960,Employed,32110,0
2017,5960,Employed,32111,500
2017,5960,Employed,32112,0
2017,5960,Employed,32120,0
2017,5960,Employed,32121,750
2017,5960,Employed,32122,0
2017,5960,Employed,32123,0
2017,5960,Employed,32124,750
2017,5960,Employed,32129,0
2017,5960,Employed,32200,0
2017,5960,Employed,32201,0
2017,5960,Employed,32209,0
2017,5960,Employed,33100,1250
2017,5960,Employed,33101,750
2017,5960,Employed,33102,2750
2017,5960,Employed,33103,1000
2017,5960,Employed,33109,1500
2017,5960,Employed,40010,0
2017,5960,Employed,40011,500
2017,5960,Employed,40012,0
2017,5960,Employed,40019,0
2017,5960,Employed,40020,1250
2017,5960,Employed,40021,1250
2017,5960,Employed,40030,1500
2017,5960,Employed,40040,0
2017,5960,Employed,40041,0
2017,5960,Employed,41100,0
2017,5960,Employed,41101,250
2017,5960,Employed,41200,0
2017,5960,Employed,41201,0
2017,5960,Employed,41210,250
2017,5960,Employed,41220,750
2017,5960,Employed,41221,1500
2017,5960,Employed,41229,4500
2017,5960,Employed,41300,1250
2017,5960,Employed,41301,1000
2017,5960,Employed,41302,250
2017,5960,Employed,41310,0
2017,5960,Employed,41311,0
2017,5960,Employed,41320,500
2017,5960,Employed,41321,2000
2017,5960,Employed,41400,1500
2017,5960,Employed,41401,0
2017,5960,Employed,41402,0
2017,5960,Employed,41403,1250
2017,5960,Employed,41404,750
2017,5960,Employed,41405,500
2017,5960,Employed,41406,500
2017,5960,Employed,41407,0
2017,5960,Employed,41409,0
2017,5960,Employed,42100,1500
2017,5960,Employed,42101,0
2017,5960,Employed,42200,1000
2017,5960,Employed,42201,2250
2017,5960,Employed,42202,4500
2017,5960,Employed,42203,500
2017,5960,Employed,42204,0
2017,5960,Employed,43100,2750
2017,5960,Employed,43109,0
2017,5960,Employed,43200,0
2017,5960,Employed,43201,0
2017,5960,Employed,43202,0
2017,5960,Employed,43203,0
2017,5960,Employed,44100,250
2017,5960,Employed,44101,1250
2017,5960,Employed,45100,0
2017,5960,Employed,missi,0
2017,5960,Unemployed,,11500
2017,5960,Unemployed,00010,0
2017,5960,Unemployed,00011,0
2017,5960,Unemployed,00012,0
2017,5960,Unemployed,00013,0
2017,5960,Unemployed,00014,0
2017,5960,Unemployed,10010,0
2017,5960,Unemployed,10011,0
2017,5960,Unemployed,10012,0
2017,5960,Unemployed,10019,0
2017,5960,Unemployed,10020,0
2017,5960,Unemployed,10021,0
2017,5960,Unemployed,10022,250
2017,5960,Unemployed,10029,500
2017,5960,Unemployed,10030,0
2017,5960,Unemployed,11100,0
2017,5960,Unemployed,11101,0
2017,5960,Unemployed,11102,0
2017,5960,Unemployed,11103,0
2017,5960,Unemployed,11109,0
2017,5960,Unemployed,11200,0
2017,5960,Unemployed,11201,0
2017,5960,Unemployed,11202,0
2017,5960,Unemployed,12010,0
2017,5960,Unemployed,12011,0
2017,5960,Unemployed,12012,0
2017,5960,Unemployed,12013,0
2017,5960,Unemployed,12100,0
2017,5960,Unemployed,12101,0
2017,5960,Unemployed,12102,0
2017,5960,Unemployed,12103,0
2017,5960,Unemployed,12104,0
2017,5960,Unemployed,12110,0
2017,5960,Unemployed,12111,0
2017,5960,Unemployed,12112,0
2017,5960,Unemployed,12113,0
2017,5960,Unemployed,12200,250
2017,5960,Unemployed,12201,0
2017,5960,Unemployed,12202,0
2017,5960,Unemployed,12203,0
2017,5960,Unemployed,13100,0
2017,5960,Unemployed,13101,0
2017,5960,Unemployed,13102,0
2017,5960,Unemployed,13110,0
2017,5960,Unemployed,13111,0
2017,5960,Unemployed,13112,0
2017,5960,Unemployed,13200,0
2017,5960,Unemployed,13201,0
2017,5960,Unemployed,14100,250
2017,5960,Unemployed,14101,0
2017,5960,Unemployed,14102,0
2017,5960,Unemployed,14103,0
2017,5960,Unemployed,14110,250
2017,5960,Unemployed,14111,250
2017,5960,Unemployed,14112,0
2017,5960,Unemployed,14200,0
2017,5960,Unemployed,14201,0
2017,5960,Unemployed,14202,0
2017,5960,Unemployed,14300,0
2017,5960,Unemployed,14301,0
2017,5960,Unemployed,14400,0
2017,5960,Unemployed,14401,0
2017,5960,Unemployed,14402,0
2017,5960,Unemployed,14403,0
2017,5960,Unemployed,14404,0
2017,5960,Unemployed,14405,0
2017,5960,Unemployed,20010,0
2017,5960,Unemployed,20011,0
2017,5960,Unemployed,20012,0
2017,5960,Unemployed,21100,0
2017,5960,Unemployed,21101,0
2017,5960,Unemployed,21102,0
2017,5960,Unemployed,21103,0
2017,5960,Unemployed,21109,0
2017,5960,Unemployed,21110,0
2017,5960,Unemployed,21111,0
2017,5960,Unemployed,21112,0
2017,5960,Unemployed,21120,0
2017,5960,Unemployed,21200,0
2017,5960,Unemployed,21201,0
2017,5960,Unemployed,21202,0
2017,5960,Unemployed,21203,0
2017,5960,Unemployed,21210,0
2017,5960,Unemployed,21211,0
2017,5960,Unemployed,21220,0
2017,5960,Unemployed,21221,0
2017,5960,Unemployed,21222,0
2017,5960,Unemployed,21223,0
2017,5960,Unemployed,21230,0
2017,5960,Unemployed,21231,0
2017,5960,Unemployed,21232,0
2017,5960,Unemployed,21233,0
2017,5960,Unemployed,21234,0
2017,5960,Unemployed,21300,0
2017,5960,Unemployed,21301,0
2017,5960,Unemployed,21310,0
2017,5960,Unemployed,21311,0
2017,5960,Unemployed,21320,0
2017,5960,Unemployed,21321,0
2017,5960,Unemployed,21322,0
2017,5960,Unemployed,21330,0
2017,5960,Unemployed,21331,0
2017,5960,Unemployed,21332,0
2017,5960,Unemployed,21390,0
2017,5960,Unemployed,21399,0
2017,5960,Unemployed,22100,0
2017,5960,Unemployed,22101,0
2017,5960,Unemployed,22110,0
2017,5960,Unemployed,22111,0
2017,5960,Unemployed,22112,0
2017,5960,Unemployed,22113,0
2017,5960,Unemployed,22114,0
2017,5960,Unemployed,22210,0
2017,5960,Unemployed,22211,0
2017,5960,Unemployed,22212,0
2017,5960,Unemployed,22213,0
2017,5960,Unemployed,22214,0
2017,5960,Unemployed,22220,0
2017,5960,Unemployed,22221,0
2017,5960,Unemployed,22222,0
2017,5960,Unemployed,22230,0
2017,5960,Unemployed,22231,0
2017,5960,Unemployed,22232,0
2017,5960,Unemployed,22233,250
2017,5960,Unemployed,22300,0
2017,5960,Unemployed,22301,0
2017,5960,Unemployed,22302,0
2017,5960,Unemployed,22303,0
2017,5960,Unemployed,22310,0
2017,5960,Unemployed,22311,0
2017,5960,Unemployed,22312,0
2017,5960,Unemployed,22313,0
2017,5960,Unemployed,30010,0
2017,5960,Unemployed,31100,0
2017,5960,Unemployed,31101,0
2017,5960,Unemployed,31102,0
2017,5960,Unemployed,31103,0
2017,5960,Unemployed,31110,0
2017,5960,Unemployed,31111,0
2017,5960,Unemployed,31112,0
2017,5960,Unemployed,31120,0
2017,5960,Unemployed,31121,0
2017,5960,Unemployed,31200,0
2017,5960,Unemployed,31201,0
2017,5960,Unemployed,31202,0
2017,5960,Unemployed,31203,0
2017,5960,Unemployed,31204,0
2017,5960,Unemployed,31209,0
2017,5960,Unemployed,31300,0
2017,5960,Unemployed,31301,0
2017,5960,Unemployed,31302,0
2017,5960,Unemployed,31303,0
2017,5960,Unemployed,32100,0
2017,5960,Unemployed,32101,0
2017,5960,Unemployed,32102,0
2017,5960,Unemployed,32103,0
2017,5960,Unemployed,32104,0
2017,5960,Unemployed,32109,0
2017,5960,Unemployed,32110,0
2017,5960,Unemployed,32111,0
2017,5960,Unemployed,32112,0
2017,5960,Unemployed,32120,0
2017,5960,Unemployed,32121,0
2017,5960,Unemployed,32122,0
2017,5960,Unemployed,32123,0
2017,5960,Unemployed,32124,0
2017,5960,Unemployed,32129,0
2017,5960,Unemployed,32200,0
2017,5960,Unemployed,32201,0
2017,5960,Unemployed,32209,0
2017,5960,Unemployed,33100,0
2017,5960,Unemployed,33101,0
2017,5960,Unemployed,33102,0
2017,5960,Unemployed,33103,0
2017,5960,Unemployed,33109,0
2017,5960,Unemployed,40010,0
2017,5960,Unemployed,40011,0
2017,5960,Unemployed,40012,0
2017,5960,Unemployed,40019,0
2017,5960,Unemployed,40020,0
2017,5960,Unemployed,40021,0
2017,5960,Unemployed,40030,0
2017,5960,Unemployed,40040,0
2017,5960,Unemployed,40041,0
2017,5960,Unemployed,41100,0
2017,5960,Unemployed,41101,0
2017,5960,Unemployed,41200,0
2017,5960,Unemployed,41201,0
2017,5960,Unemployed,41210,0
2017,5960,Unemployed,41220,0
2017,5960,Unemployed,41221,0
2017,5960,Unemployed,41229,0
2017,5960,Unemployed,41300,0
2017,5960,Unemployed,41301,0
2017,5960,Unemployed,41302,0
2017,5960,Unemployed,41310,0
2017,5960,Unemployed,41311,0
2017,5960,Unemployed,41320,0
2017,5960,Unemployed,41321,0
2017,5960,Unemployed,41400,0
2017,5960,Unemployed,41401,0
2017,5960,Unemployed,41402,0
2017,5960,Unemployed,41403,0
2017,5960,Unemployed,41404,0
2017,5960,Unemployed,41405,0
2017,5960,Unemployed,41406,0
2017,5960,Unemployed,41407,0
2017,5960,Unemployed,41409,0
2017,5960,Unemployed,42100,250
2017,5960,Unemployed,42101,0
2017,5960,Unemployed,42200,0
2017,5960,Unemployed,42201,750
2017,5960,Unemployed,42202,250
2017,5960,Unemployed,42203,0
2017,5960,Unemployed,42204,0
2017,5960,Unemployed,43100,0
2017,5960,Unemployed,43109,0
2017,5960,Unemployed,43200,0
2017,5960,Unemployed,43201,0
2017,5960,Unemployed,43202,0
2017,5960,Unemployed,43203,0
2017,5960,Unemployed,44100,0
2017,5960,Unemployed,44101,500
2017,5960,Unemployed,45100,0
2017,5960,Unemployed,missi,7750
2017,5960,Unknown,,143250
2017,5960,Unknown,00010,0
2017,5960,Unknown,00011,0
2017,5960,Unknown,00012,0
2017,5960,Unknown,00013,0
2017,5960,Unknown,00014,0
2017,5960,Unknown,10010,0
